# op	level	name	count
read File mm/rmap.c 9059426836
read File mm/shmem.c 2246906107
read File mm/slab_common.c 0
read File mm/slub.c 0
read File mm/swap.c 39768748244
read File mm/swap_cgroup.c 1300
read File mm/swap_state.c 6048636636
read File mm/swapfile.c 729952187
read File mm/truncate.c 2689925978
read File mm/usercopy.c 8185786745
read File mm/util.c 13576083469
read File mm/vmacache.c 4818376238
read File mm/vmalloc.c 3197532
read File mm/vmpressure.c 1577834
read File mm/vmscan.c 556829299
read File mm/vmstat.c 53794173
read File mm/workingset.c 2355666311
read File mm/zswap.c 2071608
read File net/9p/client.c 74899
read File net/9p/protocol.c 321277
read File net/9p/trans_virtio.c 40668
read File net/9p/util.c 5844
read File net/core/datagram.c 54532237
read File net/core/dev.c 74394051
read File net/core/dev_addr_lists.c 19700
read File net/core/dev_ioctl.c 36079
read File net/core/dst.c 294535
read File net/core/fib_rules.c 229058
read File net/core/filter.c 4167000
read File net/core/flow_dissector.c 4216
read File net/core/gen_estimator.c 0
read File net/core/link_watch.c 4697
read File net/core/lwtunnel.c 0
read File net/core/neighbour.c 7319271
read File net/core/net-procfs.c 10662471
read File net/core/net-sysfs.c 45257
read File net/core/net_namespace.c 1237175
read File net/core/netevent.c 0
read File net/core/netprio_cgroup.c 2774
read File net/core/request_sock.c 0
read File net/core/rtnetlink.c 10784650
read File net/core/scm.c 11404681
read File net/core/secure_seq.c 12191
read File net/core/skbuff.c 261680149
read File net/core/sock.c 194676609
read File net/core/sock_diag.c 1530
read File net/core/stream.c 56245
read File net/core/sysctl_net_core.c 4422
read File net/ethernet/eth.c 3300164
read File net/ipv4/af_inet.c 15060540
read File net/ipv4/arp.c 935746
read File net/ipv4/datagram.c 1131222
read File net/ipv4/devinet.c 17253766
read File net/ipv4/fib_frontend.c 1510935
read File net/ipv4/fib_rules.c 5487
read File net/ipv4/fib_semantics.c 1700810
read File net/ipv4/fib_trie.c 18059509
read File net/ipv4/icmp.c 7637
read File net/ipv4/igmp.c 478159
read File net/ipv4/inet_connection_sock.c 359796
read File net/ipv4/inet_fragment.c 3142620
read File net/ipv4/inet_hashtables.c 5503065
read File net/ipv4/inet_timewait_sock.c 4813002606
read File net/ipv4/inetpeer.c 16092
read File net/ipv4/ip_fragment.c 7639
read File net/ipv4/ip_input.c 19416303
read File net/ipv4/ip_options.c 112
read File net/ipv4/ip_output.c 56540969
read File net/ipv4/ip_sockglue.c 62967
read File net/ipv4/ipmr.c 606075
read File net/ipv4/ping.c 682312
read File net/ipv4/proc.c 9570069
read File net/ipv4/raw.c 3095093
read File net/ipv4/route.c 21013992
read File net/ipv4/sysctl_net_ipv4.c 66524
read File net/ipv4/tcp.c 82757178
read File net/ipv4/tcp_cong.c 91462
read File net/ipv4/tcp_cubic.c 5335683
read File net/ipv4/tcp_fastopen.c 3786
read File net/ipv4/tcp_input.c 56314400
read File net/ipv4/tcp_ipv4.c 10101154051
read File net/ipv4/tcp_metrics.c 25253879
read File net/ipv4/tcp_minisocks.c 98938
read File net/ipv4/tcp_offload.c 7807925
read File net/ipv4/tcp_output.c 105395931
read File net/ipv4/tcp_rate.c 21151442
read File net/ipv4/tcp_recovery.c 60565
read File net/ipv4/tcp_timer.c 161598
read File net/ipv4/udp.c 6278498364
read File net/ipv4/udp_offload.c 290264
read File net/ipv4/udplite.c 0
read File net/ipv6/addrconf.c 11141542
read File net/ipv6/addrconf_core.c 73535
read File net/ipv6/addrlabel.c 487872
read File net/ipv6/af_inet6.c 230803
read File net/ipv6/anycast.c 99270
read File net/ipv6/datagram.c 17951
read File net/ipv6/exthdrs.c 0
read File net/ipv6/fib6_rules.c 32605
read File net/ipv6/icmp.c 24655
read File net/ipv6/inet6_connection_sock.c 71982
read File net/ipv6/inet6_hashtables.c 116361
read File net/ipv6/ip6_checksum.c 120
read File net/ipv6/ip6_fib.c 15354377
read File net/ipv6/ip6_flowlabel.c 1699470
read File net/ipv6/ip6_input.c 298729
read File net/ipv6/ip6_offload.c 14638
read File net/ipv6/ip6_output.c 318171
read File net/ipv6/ip6mr.c 667556
read File net/ipv6/ipv6_sockglue.c 120
read File net/ipv6/mcast.c 555755
read File net/ipv6/ndisc.c 368816
read File net/ipv6/output_core.c 17005
read File net/ipv6/ping.c 0
read File net/ipv6/proc.c 18167627
read File net/ipv6/raw.c 22359
read File net/ipv6/reassembly.c 4422
read File net/ipv6/route.c 379178
read File net/ipv6/seg6.c 5995
read File net/ipv6/seg6_hmac.c 3103
read File net/ipv6/sysctl_net_ipv6.c 11607
read File net/ipv6/tcp_ipv6.c 636380
read File net/ipv6/udp.c 7657
read File net/ipv6/udplite.c 0
read File net/l3mdev/l3mdev.c 36074
read File net/netfilter/core.c 3103
read File net/netfilter/nf_log.c 823792
read File net/netfilter/nf_sockopt.c 0
read File net/netlabel/netlabel_unlabeled.c 15744
read File net/netlink/af_netlink.c 54560644
read File net/netlink/genetlink.c 1530
read File net/packet/af_packet.c 16461050
read File net/rfkill/core.c 2000
read File net/sched/sch_api.c 14255
read File net/sched/sch_generic.c 2769003
read File net/socket.c 234989839
read File net/switchdev/switchdev.c 51048
read File net/sysctl_net.c 2929096
read File net/unix/af_unix.c 541688060
read File net/unix/garbage.c 55929
read File net/unix/sysctl_net_unix.c 4422
read File poll.h 2721201
read File security/apparmor/apparmorfs.c 9600
read File security/apparmor/context.c 99682411
read File security/apparmor/domain.c 17583705
read File security/apparmor/file.c 52
read File security/apparmor/ipc.c 2883923
read File security/apparmor/lsm.c 12898609118
read File security/apparmor/path.c 4521876
read File security/apparmor/policy.c 0
read File security/apparmor/procattr.c 110860
read File security/commoncap.c 371441833
read File security/device_cgroup.c 3862252
read File security/integrity/evm/evm_main.c 4026133
read File security/integrity/evm/evm_posix_acl.c 156510
read File security/integrity/evm/evm_secfs.c 600
read File security/integrity/iint.c 11593192
read File security/integrity/ima/ima_appraise.c 1743305
read File security/integrity/ima/ima_fs.c 39800
read File security/integrity/ima/ima_main.c 152281570
read File security/integrity/ima/ima_policy.c 548
read File security/integrity/ima/ima_template_lib.c 2000
read File security/keys/encrypted-keys/encrypted.c 296
read File security/keys/gc.c 28665213
read File security/keys/key.c 124002451
read File security/keys/keyctl.c 4081204
read File security/keys/keyring.c 142388375
read File security/keys/permission.c 29218940
read File security/keys/proc.c 80741
read File security/keys/process_keys.c 33923851
read File security/keys/request_key.c 8838511
read File security/keys/request_key_auth.c 14416
read File security/keys/trusted.c 0
read File security/keys/user_defined.c 3052267
read File security/min_addr.c 0
read File security/security.c 6162077470
read File security/yama/yama_lsm.c 168960
read File timekeeping.h 0
read Func arch/x86/crypto/crc32c-intel_glue.c:crc32c_intel_cra_init 0
read Func arch/x86/crypto/crc32c-intel_glue.c:crc32c_pcl_intel_update 39036758943
read Func arch/x86/entry/common.c:do_fast_syscall_32 479220
read Func arch/x86/entry/common.c:do_int80_syscall_32 162547
read Func arch/x86/entry/common.c:do_syscall_64 455390818
read Func arch/x86/entry/common.c:exit_to_usermode_loop 116401529
read Func arch/x86/entry/common.c:prepare_exit_to_usermode 578225211
read Func arch/x86/entry/common.c:syscall_return_slowpath 192154022
read Func arch/x86/entry/common.c:syscall_trace_enter 361290922
read Func arch/x86/entry/entry_64.S:async_page_fault 0
read Func arch/x86/entry/entry_64.S:do_softirq_own_stack 0
read Func arch/x86/entry/entry_64.S:entry_SYSCALL_64_fastpath 0
read Func arch/x86/entry/entry_64.S:general_protection 0
read Func arch/x86/entry/entry_64.S:ret_from_fork 0
read Func arch/x86/entry/entry_64.S:ret_from_intr 0
read Func arch/x86/entry/entry_64.S:return_from_SYSCALL_64 0
read Func arch/x86/entry/entry_64.S:rewind_stack_do_exit 0
read Func arch/x86/entry/entry_64_compat.S:entry_INT80_compat 0
read Func arch/x86/entry/entry_64_compat.S:entry_SYSENTER_compat 0
read Func arch/x86/entry/vdso/vma.c:arch_setup_additional_pages 0
read Func arch/x86/entry/vdso/vma.c:compat_arch_setup_additional_pages 0
read Func arch/x86/entry/vdso/vma.c:map_vdso 0
read Func arch/x86/entry/vdso/vma.c:map_vdso_randomized 0
read Func arch/x86/entry/vdso/vma.c:vdso_fault 0
read Func arch/x86/entry/vdso/vma.c:vvar_fault 0
read Func arch/x86/entry/vsyscall/vsyscall_64.c:gate_vma_name 0
read Func arch/x86/entry/vsyscall/vsyscall_64.c:get_gate_vma 927633
read Func arch/x86/entry/vsyscall/vsyscall_64.c:in_gate_area 1522
read Func arch/x86/entry/vsyscall/vsyscall_64.c:in_gate_area_no_mm 0
read Func arch/x86/entry/vsyscall/vsyscall_gtod.c:update_vsyscall 724294280
read Func arch/x86/events/core.c:allocate_fake_cpuc 240
read Func arch/x86/events/core.c:collect_events 3762
read Func arch/x86/events/core.c:hw_perf_event_destroy 0
read Func arch/x86/events/core.c:perf_assign_events 12790
read Func arch/x86/events/core.c:perf_events_lapic_init 1589
read Func arch/x86/events/core.c:x86_perf_event_set_period 8390
read Func arch/x86/events/core.c:x86_perf_event_update 5034
read Func arch/x86/events/core.c:x86_pmu_add 0
read Func arch/x86/events/core.c:x86_pmu_cancel_txn 0
read Func arch/x86/events/core.c:x86_pmu_commit_txn 2698
read Func arch/x86/events/core.c:x86_pmu_del 7296
read Func arch/x86/events/core.c:x86_pmu_disable 0
read Func arch/x86/events/core.c:x86_pmu_enable 10589
read Func arch/x86/events/core.c:x86_pmu_event_init 1281
read Func arch/x86/events/core.c:x86_pmu_hw_config 1215
read Func arch/x86/events/core.c:x86_pmu_start 3356
read Func arch/x86/events/core.c:x86_pmu_start_txn 0
read Func arch/x86/events/core.c:x86_pmu_stop 8390
read Func arch/x86/events/core.c:x86_release_hardware 0
read Func arch/x86/events/core.c:x86_reserve_hardware 0
read Func arch/x86/events/core.c:x86_schedule_events 45937
read Func arch/x86/events/core.c:x86_setup_perfctr 918
read Func arch/x86/events/intel/core.c:__intel_pmu_disable_all 1122
read Func arch/x86/events/intel/core.c:__intel_pmu_enable_all 3366
read Func arch/x86/events/intel/core.c:allocate_shared_regs 400
read Func arch/x86/events/intel/core.c:hsw_get_event_constraints 4526
read Func arch/x86/events/intel/core.c:hsw_hw_config 480
read Func arch/x86/events/intel/core.c:intel_get_event_constraints 91875
read Func arch/x86/events/intel/core.c:intel_pmu_add_event 3762
read Func arch/x86/events/intel/core.c:intel_pmu_del_event 3762
read Func arch/x86/events/intel/core.c:intel_pmu_disable_all 0
read Func arch/x86/events/intel/core.c:intel_pmu_disable_event 11746
read Func arch/x86/events/intel/core.c:intel_pmu_enable_all 0
read Func arch/x86/events/intel/core.c:intel_pmu_enable_event 12978
read Func arch/x86/events/intel/core.c:intel_pmu_event_map 5992
read Func arch/x86/events/intel/core.c:intel_pmu_hw_config 540
read Func arch/x86/events/intel/core.c:intel_put_event_constraints 6184
read Func arch/x86/events/intel/ds.c:intel_pebs_constraints 5812
read Func arch/x86/events/intel/ds.c:intel_pmu_pebs_disable_all 1122
read Func arch/x86/events/intel/ds.c:intel_pmu_pebs_enable_all 1122
read Func arch/x86/events/intel/ds.c:release_ds_buffers 63
read Func arch/x86/events/intel/ds.c:reserve_ds_buffers 63
read Func arch/x86/events/intel/lbr.c:intel_pmu_lbr_disable_all 1122
read Func arch/x86/events/intel/lbr.c:intel_pmu_lbr_enable_all 1122
read Func arch/x86/events/msr.c:msr_event_init 1504
read Func arch/x86/ia32/sys_ia32.c:cp_stat64 3696
read Func arch/x86/ia32/sys_ia32.c:sys32_fstat64 0
read Func arch/x86/include/asm/desc.h:native_load_tls 3076560168
read Func arch/x86/include/asm/pgtable.h:native_set_pte_at 1418113098
read Func arch/x86/include/asm/pgtable.h:pfn_pte 311214642
read Func arch/x86/include/asm/pgtable.h:pmd_page_vaddr 149797041
read Func arch/x86/include/asm/pgtable_64.h:native_set_pgd 0
read Func arch/x86/include/asm/pgtable_64.h:native_set_pmd 0
read Func arch/x86/include/asm/pgtable_64.h:native_set_pte 0
read Func arch/x86/include/asm/pgtable_64.h:native_set_pud 0
read Func arch/x86/include/asm/processor.h:native_cpuid 2264
read Func arch/x86/include/asm/processor.h:native_load_sp0 1025520035
read Func arch/x86/kernel/alternative.c:do_sync_core 0
read Func arch/x86/kernel/alternative.c:text_poke 528546
read Func arch/x86/kernel/alternative.c:text_poke_bp 0
read Func arch/x86/kernel/apic/apic.c:lapic_next_deadline 0
read Func arch/x86/kernel/apic/apic.c:local_apic_timer_interrupt 0
read Func arch/x86/kernel/apic/apic.c:smp_apic_timer_interrupt 167961444
read Func arch/x86/kernel/apic/vector.c:apic_ack_edge 37215576
read Func arch/x86/kernel/check.c:check_corruption 21657
read Func arch/x86/kernel/check.c:check_for_bios_corruption 166369074
read Func arch/x86/kernel/cpu/mcheck/mce.c:__start_timer 1132
read Func arch/x86/kernel/cpu/mcheck/mce.c:machine_check_poll 11320
read Func arch/x86/kernel/cpu/mcheck/mce.c:mce_available 2264
read Func arch/x86/kernel/cpu/mcheck/mce.c:mce_rdmsrl 0
read Func arch/x86/kernel/cpu/mcheck/mce.c:mce_setup 3191
read Func arch/x86/kernel/cpu/mcheck/mce.c:mce_timer_fn 0
read Func arch/x86/kernel/cpu/mcheck/mce_intel.c:mce_intel_cmci_poll 0
read Func arch/x86/kernel/cpu/mtrr/generic.c:generic_get_mtrr 220
read Func arch/x86/kernel/cpu/mtrr/if.c:mtrr_close 440
read Func arch/x86/kernel/cpu/mtrr/if.c:mtrr_open 440
read Func arch/x86/kernel/cpu/mtrr/if.c:mtrr_seq_show 4180
read Func arch/x86/kernel/cpu/perfctr-watchdog.c:release_evntsel_nmi 532
read Func arch/x86/kernel/cpu/perfctr-watchdog.c:release_perfctr_nmi 532
read Func arch/x86/kernel/cpu/perfctr-watchdog.c:reserve_evntsel_nmi 532
read Func arch/x86/kernel/cpu/perfctr-watchdog.c:reserve_perfctr_nmi 532
read Func arch/x86/kernel/cpu/proc.c:c_next 2611
read Func arch/x86/kernel/cpu/proc.c:c_start 5022
read Func arch/x86/kernel/cpu/proc.c:c_stop 0
read Func arch/x86/kernel/cpu/proc.c:show_cpuinfo 312030
read Func arch/x86/kernel/dumpstack.c:__die 0
read Func arch/x86/kernel/dumpstack.c:in_task_stack 0
read Func arch/x86/kernel/dumpstack.c:oops_begin 0
read Func arch/x86/kernel/dumpstack.c:oops_end 0
read Func arch/x86/kernel/dumpstack.c:show_stack 0
read Func arch/x86/kernel/dumpstack.c:show_trace_log_lvl 0
read Func arch/x86/kernel/dumpstack_64.c:get_stack_info 0
read Func arch/x86/kernel/dumpstack_64.c:show_regs 0
read Func arch/x86/kernel/dumpstack_64.c:stack_type_name 0
read Func arch/x86/kernel/fpu/core.c:__kernel_fpu_begin 176279863
read Func arch/x86/kernel/fpu/core.c:__kernel_fpu_end 86853614
read Func arch/x86/kernel/fpu/core.c:fpstate_init 17511621
read Func arch/x86/kernel/fpu/core.c:fpu__activate_curr 15547983
read Func arch/x86/kernel/fpu/core.c:fpu__activate_fpstate_read 2060
read Func arch/x86/kernel/fpu/core.c:fpu__activate_fpstate_write 20
read Func arch/x86/kernel/fpu/core.c:fpu__clear 28706230
read Func arch/x86/kernel/fpu/core.c:fpu__copy 11731228
read Func arch/x86/kernel/fpu/core.c:fpu__drop 11235063
read Func arch/x86/kernel/fpu/core.c:fpu__save 4386
read Func arch/x86/kernel/fpu/core.c:irq_fpu_usable 0
read Func arch/x86/kernel/fpu/core.c:kernel_fpu_begin 0
read Func arch/x86/kernel/fpu/core.c:kernel_fpu_disable 0
read Func arch/x86/kernel/fpu/core.c:kernel_fpu_enable 0
read Func arch/x86/kernel/fpu/core.c:kernel_fpu_end 0
read Func arch/x86/kernel/fpu/regset.c:regset_xregset_fpregs_active 2128
read Func arch/x86/kernel/fpu/regset.c:xfpregs_get 1010
read Func arch/x86/kernel/fpu/regset.c:xstateregs_get 2464
read Func arch/x86/kernel/fpu/regset.c:xstateregs_set 140
read Func arch/x86/kernel/fpu/signal.c:__fpu__restore_sig 49582857
read Func arch/x86/kernel/fpu/signal.c:copy_fpstate_to_sigframe 48848550
read Func arch/x86/kernel/fpu/signal.c:fpu__alloc_mathframe 16194438
read Func arch/x86/kernel/fpu/signal.c:fpu__restore_sig 11585349
read Func arch/x86/kernel/fpu/xstate.c:__raw_xsave_addr 1058
read Func arch/x86/kernel/fpu/xstate.c:arch_set_user_pkey_access 63
read Func arch/x86/kernel/fpu/xstate.c:copyin_to_xsaves 50
read Func arch/x86/kernel/fpu/xstate.c:copyout_from_xsaves 2982
read Func arch/x86/kernel/fpu/xstate.c:fpstate_sanitize_xstate 14621
read Func arch/x86/kernel/fpu/xstate.c:using_compacted_format 1138
read Func arch/x86/kernel/fpu/xstate.c:xstate_copyout 1425
read Func arch/x86/kernel/hpet.c:hpet_mask_rtc_irq_bit 0
read Func arch/x86/kernel/hpet.c:hpet_rtc_dropped_irq 0
read Func arch/x86/kernel/hpet.c:hpet_rtc_interrupt 0
read Func arch/x86/kernel/hpet.c:hpet_rtc_timer_init 0
read Func arch/x86/kernel/hpet.c:hpet_set_alarm_time 0
read Func arch/x86/kernel/hpet.c:hpet_set_rtc_irq_bit 0
read Func arch/x86/kernel/hpet.c:is_hpet_enabled 0
read Func arch/x86/kernel/hw_breakpoint.c:flush_ptrace_hw_breakpoint 15260180
